season,week,celebrity_name,judge_total,judge_rank,judge_share,air_date,air_date_source,pageviews
5,6,Jennie Garth,27.0,3.0,0.15,,,
5,6,Josie Maran,0.0,8.0,0.0,,,
5,6,Marie Osmond,23.0,6.0,0.12777777777777777,,,
5,6,Mark Cuban,0.0,8.0,0.0,,,
5,6,Mel B,30.0,1.0,0.16666666666666666,,,
5,6,Sabrina Bryan,25.0,4.0,0.1388888888888889,,,
5,6,Wayne Newton,0.0,8.0,0.0,,,
5,7,Albert Reed,0.0,7.0,0.0,,,
5,7,Cameron Mathison,25.5,5.0,0.16346153846153846,,,
5,7,Floyd Mayweather Jr. ,0.0,7.0,0.0,,,
5,7,Helio Castroneves,26.0,3.0,0.16666666666666666,,,
5,7,Jane Seymour,25.0,6.0,0.16025641025641027,,,
5,7,Jennie Garth,26.5,2.0,0.16987179487179488,,,
5,7,Josie Maran,0.0,7.0,0.0,,,
5,7,Marie Osmond,26.0,3.0,0.16666666666666666,,,
5,7,Mark Cuban,0.0,7.0,0.0,,,
5,7,Mel B,27.0,1.0,0.17307692307692307,,,
5,7,Sabrina Bryan,0.0,7.0,0.0,,,
5,7,Wayne Newton,0.0,7.0,0.0,,,
5,8,Albert Reed,0.0,6.0,0.0,,,
5,8,Cameron Mathison,25.5,3.0,0.19391634980988592,,,
5,8,Floyd Mayweather Jr. ,0.0,6.0,0.0,,,
5,8,Helio Castroneves,28.5,1.0,0.21673003802281368,,,
5,8,Jane Seymour,0.0,6.0,0.0,,,
5,8,Jennie Garth,25.0,4.0,0.19011406844106463,,,
5,8,Josie Maran,0.0,6.0,0.0,,,
5,8,Marie Osmond,24.5,5.0,0.18631178707224336,,,
5,8,Mark Cuban,0.0,6.0,0.0,,,
5,8,Mel B,28.0,2.0,0.21292775665399238,,,
5,8,Sabrina Bryan,0.0,6.0,0.0,,,
5,8,Wayne Newton,0.0,6.0,0.0,,,
5,9,Albert Reed,0.0,5.0,0.0,,,
5,9,Cameron Mathison,0.0,5.0,0.0,,,
5,9,Floyd Mayweather Jr. ,0.0,5.0,0.0,,,
5,9,Helio Castroneves,30.0,1.0,0.2564102564102564,,,
5,9,Jane Seymour,0.0,5.0,0.0,,,
5,9,Jennie Garth,29.0,3.0,0.24786324786324787,,,
5,9,Josie Maran,0.0,5.0,0.0,,,
5,9,Marie Osmond,28.0,4.0,0.23931623931623933,,,
5,9,Mark Cuban,0.0,5.0,0.0,,,
5,9,Mel B,30.0,1.0,0.2564102564102564,,,
5,9,Sabrina Bryan,0.0,5.0,0.0,,,
5,9,Wayne Newton,0.0,5.0,0.0,,,
5,10,Albert Reed,0.0,4.0,0.0,,,
5,10,Cameron Mathison,0.0,4.0,0.0,,,
5,10,Floyd Mayweather Jr. ,0.0,4.0,0.0,,,
5,10,Helio Castroneves,27.9999,2.0,0.35294095402801606,,,
5,10,Jane Seymour,0.0,4.0,0.0,,,
5,10,Jennie Garth,0.0,4.0,0.0,,,
5,10,Josie Maran,0.0,4.0,0.0,,,
5,10,Marie Osmond,23.0,3.0,0.2899168190830813,,,
5,10,Mark Cuban,0.0,4.0,0.0,,,
5,10,Mel B,28.333199999999998,1.0,0.35714222688890257,,,
5,10,Sabrina Bryan,0.0,4.0,0.0,,,
5,10,Wayne Newton,0.0,4.0,0.0,,,
5,11,Albert Reed,,,,,,
5,11,Cameron Mathison,,,,,,
5,11,Floyd Mayweather Jr. ,,,,,,
5,11,Helio Castroneves,,,,,,
5,11,Jane Seymour,,,,,,
5,11,Jennie Garth,,,,,,
5,11,Josie Maran,,,,,,
5,11,Marie Osmond,,,,,,
5,11,Mark Cuban,,,,,,
5,11,Mel B,,,,,,
5,11,Sabrina Bryan,,,,,,
5,11,Wayne Newton,,,,,,
6,1,Adam Carolla,15.0,11.0,0.06172839506172839,,,
6,1,Cristian de la Fuente,21.0,6.0,0.08641975308641975,,,
6,1,Jason Taylor,22.0,4.0,0.09053497942386832,,,
6,1,Kristi Yamaguchi,27.0,1.0,0.1111111111111111,,,
6,1,Mario,24.0,2.0,0.09876543209876543,,,
6,1,Marissa Jaret Winokur,18.0,8.0,0.07407407407407407,,,
6,1,Marlee Matlin,22.0,4.0,0.09053497942386832,,,
6,1,Monica Seles,15.0,11.0,0.06172839506172839,,,
6,1,Penn Jillette,16.0,10.0,0.06584362139917696,,,
6,1,Priscilla Presley,24.0,2.0,0.09876543209876543,,,
6,1,Shannon Elizabeth,21.0,6.0,0.08641975308641975,,,
6,1,Steve Guttenberg,18.0,8.0,0.07407407407407407,,,
6,2,Adam Carolla,19.0,9.0,0.07392996108949416,,,
6,2,Cristian de la Fuente,20.0,8.0,0.07782101167315175,,,
6,2,Jason Taylor,27.0,1.0,0.10505836575875487,,,
6,2,Kristi Yamaguchi,27.0,1.0,0.10505836575875487,,,
6,2,Mario,26.0,3.0,0.10116731517509728,,,
6,2,Marissa Jaret Winokur,21.0,6.0,0.08171206225680934,,,
6,2,Marlee Matlin,24.0,4.0,0.0933852140077821,,,
6,2,Monica Seles,15.0,12.0,0.058365758754863814,,,
6,2,Penn Jillette,17.0,10.0,0.06614785992217899,,,
6,2,Priscilla Presley,21.0,6.0,0.08171206225680934,,,
6,2,Shannon Elizabeth,24.0,4.0,0.0933852140077821,,,
6,2,Steve Guttenberg,16.0,11.0,0.0622568093385214,,,
6,3,Adam Carolla,21.0,6.0,0.09210526315789473,,,
6,3,Cristian de la Fuente,25.0,3.0,0.10964912280701754,,,
6,3,Jason Taylor,23.0,5.0,0.10087719298245613,,,
6,3,Kristi Yamaguchi,27.0,1.0,0.11842105263157894,,,
6,3,Mario,21.0,6.0,0.09210526315789473,,,
6,3,Marissa Jaret Winokur,19.0,10.0,0.08333333333333333,,,
6,3,Marlee Matlin,21.0,6.0,0.09210526315789473,,,
6,3,Monica Seles,0.0,11.0,0.0,,,
6,3,Penn Jillette,0.0,11.0,0.0,,,
6,3,Priscilla Presley,26.0,2.0,0.11403508771929824,,,
6,3,Shannon Elizabeth,24.0,4.0,0.10526315789473684,,,
6,3,Steve Guttenberg,21.0,6.0,0.09210526315789473,,,
6,4,Adam Carolla,19.0,9.0,0.08444444444444445,,,
6,4,Cristian de la Fuente,26.0,4.0,0.11555555555555555,,,
6,4,Jason Taylor,29.0,1.0,0.1288888888888889,,,
6,4,Kristi Yamaguchi,29.0,1.0,0.1288888888888889,,,
6,4,Mario,24.0,5.0,0.10666666666666667,,,
6,4,Marissa Jaret Winokur,24.0,5.0,0.10666666666666667,,,
6,4,Marlee Matlin,24.0,5.0,0.10666666666666667,,,
6,4,Monica Seles,0.0,10.0,0.0,,,
6,4,Penn Jillette,0.0,10.0,0.0,,,
6,4,Priscilla Presley,22.0,8.0,0.09777777777777778,,,
6,4,Shannon Elizabeth,28.0,3.0,0.12444444444444444,,,
6,4,Steve Guttenberg,0.0,10.0,0.0,,,
6,5,Adam Carolla,0.0,9.0,0.0,,,
6,5,Cristian de la Fuente,23.0,5.0,0.11734693877551021,,,
6,5,Jason Taylor,27.0,2.0,0.1377551020408163,,,
6,5,Kristi Yamaguchi,29.0,1.0,0.14795918367346939,,,
6,5,Mario,27.0,2.0,0.1377551020408163,,,
6,5,Marissa Jaret Winokur,24.0,4.0,0.12244897959183673,,,
6,5,Marlee Matlin,22.0,7.0,0.11224489795918367,,,
6,5,Monica Seles,0.0,9.0,0.0,,,
6,5,Penn Jillette,0.0,9.0,0.0,,,
6,5,Priscilla Presley,21.0,8.0,0.10714285714285714,,,
6,5,Shannon Elizabeth,23.0,5.0,0.11734693877551021,,,
6,5,Steve Guttenberg,0.0,9.0,0.0,,,
6,6,Adam Carolla,0.0,8.0,0.0,,,
6,6,Cristian de la Fuente,27.0,3.0,0.15,,,
6,6,Jason Taylor,24.0,5.0,0.13333333333333333,,,
6,6,Kristi Yamaguchi,30.0,1.0,0.16666666666666666,,,
6,6,Mario,28.0,2.0,0.15555555555555556,,,
6,6,Marissa Jaret Winokur,26.0,4.0,0.14444444444444443,,,
6,6,Marlee Matlin,21.0,7.0,0.11666666666666667,,,
6,6,Monica Seles,0.0,8.0,0.0,,,
6,6,Penn Jillette,0.0,8.0,0.0,,,
6,6,Priscilla Presley,0.0,8.0,0.0,,,
6,6,Shannon Elizabeth,24.0,5.0,0.13333333333333333,,,
6,6,Steve Guttenberg,0.0,8.0,0.0,,,
6,7,Adam Carolla,0.0,7.0,0.0,,,
6,7,Cristian de la Fuente,23.0,6.0,0.1488673139158576,,,
6,7,Jason Taylor,27.5,1.0,0.1779935275080906,,,
6,7,Kristi Yamaguchi,27.0,2.0,0.17475728155339806,,,
6,7,Mario,25.5,4.0,0.1650485436893204,,,
6,7,Marissa Jaret Winokur,26.0,3.0,0.16828478964401294,,,
6,7,Marlee Matlin,0.0,7.0,0.0,,,
6,7,Monica Seles,0.0,7.0,0.0,,,
6,7,Penn Jillette,0.0,7.0,0.0,,,
6,7,Priscilla Presley,0.0,7.0,0.0,,,
6,7,Shannon Elizabeth,25.5,4.0,0.1650485436893204,,,
6,7,Steve Guttenberg,0.0,7.0,0.0,,,
6,8,Adam Carolla,0.0,6.0,0.0,,,
6,8,Cristian de la Fuente,28.5,1.0,0.21348314606741572,,,
6,8,Jason Taylor,26.0,4.0,0.1947565543071161,,,
6,8,Kristi Yamaguchi,27.5,2.0,0.20599250936329588,,,
6,8,Mario,26.5,3.0,0.19850187265917604,,,
6,8,Marissa Jaret Winokur,25.0,5.0,0.18726591760299627,,,
6,8,Marlee Matlin,0.0,6.0,0.0,,,
6,8,Monica Seles,0.0,6.0,0.0,,,
6,8,Penn Jillette,0.0,6.0,0.0,,,
6,8,Priscilla Presley,0.0,6.0,0.0,,,
6,8,Shannon Elizabeth,0.0,6.0,0.0,,,
6,8,Steve Guttenberg,0.0,6.0,0.0,,,
6,9,Adam Carolla,0.0,5.0,0.0,,,
6,9,Cristian de la Fuente,28.0,2.0,0.2545454545454545,,,
6,9,Jason Taylor,27.5,3.0,0.25,,,
6,9,Kristi Yamaguchi,28.5,1.0,0.2590909090909091,,,
6,9,Mario,0.0,5.0,0.0,,,
6,9,Marissa Jaret Winokur,26.0,4.0,0.23636363636363636,,,
6,9,Marlee Matlin,0.0,5.0,0.0,,,
6,9,Monica Seles,0.0,5.0,0.0,,,
6,9,Penn Jillette,0.0,5.0,0.0,,,
6,9,Priscilla Presley,0.0,5.0,0.0,,,
6,9,Shannon Elizabeth,0.0,5.0,0.0,,,
6,9,Steve Guttenberg,0.0,5.0,0.0,,,
6,10,Adam Carolla,0.0,4.0,0.0,,,
6,10,Cristian de la Fuente,26.0,3.0,0.3076923076923077,,,
6,10,Jason Taylor,28.5,2.0,0.33727810650887574,,,
6,10,Kristi Yamaguchi,30.0,1.0,0.35502958579881655,,,
6,10,Mario,0.0,4.0,0.0,,,
6,10,Marissa Jaret Winokur,0.0,4.0,0.0,,,
6,10,Marlee Matlin,0.0,4.0,0.0,,,
6,10,Monica Seles,0.0,4.0,0.0,,,
6,10,Penn Jillette,0.0,4.0,0.0,,,
6,10,Priscilla Presley,0.0,4.0,0.0,,,
6,10,Shannon Elizabeth,0.0,4.0,0.0,,,
6,10,Steve Guttenberg,0.0,4.0,0.0,,,
6,11,Adam Carolla,,,,,,
6,11,Cristian de la Fuente,,,,,,
6,11,Jason Taylor,,,,,,
6,11,Kristi Yamaguchi,,,,,,
6,11,Mario,,,,,,
6,11,Marissa Jaret Winokur,,,,,,
6,11,Marlee Matlin,,,,,,
6,11,Monica Seles,,,,,,
6,11,Penn Jillette,,,,,,
6,11,Priscilla Presley,,,,,,
6,11,Shannon Elizabeth,,,,,,
6,11,Steve Guttenberg,,,,,,
7,1,Brooke Burke,24.5,1.0,0.09722222222222222,,,
7,1,Cloris Leachman,16.0,12.0,0.06349206349206349,,,
7,1,Cody Linley,20.5,6.0,0.08134920634920635,,,
7,1,Jeffrey Ross,12.0,13.0,0.047619047619047616,,,
7,1,Kim Kardashian,18.5,8.0,0.07341269841269842,,,
7,1,Lance Bass,21.5,3.0,0.08531746031746032,,,
7,1,Maurice Greene,19.5,7.0,0.07738095238095238,,,
7,1,Misty May-Treanor,21.0,5.0,0.08333333333333333,,,
7,1,Rocco DiSpirito,17.5,11.0,0.06944444444444445,,,
7,1,Susan Lucci,18.5,8.0,0.07341269841269842,,,
7,1,Ted McGinley,18.5,8.0,0.07341269841269842,,,
7,1,Toni Braxton,22.5,2.0,0.08928571428571429,,,
7,1,Warren Sapp,21.5,3.0,0.08531746031746032,,,
7,2,Brooke Burke,24.0,1.0,0.1085972850678733,,,
7,2,Cloris Leachman,15.0,11.0,0.06787330316742081,,,
7,2,Cody Linley,21.0,4.0,0.09502262443438914,,,
7,2,Jeffrey Ross,0.0,12.0,0.0,,,
7,2,Kim Kardashian,17.0,9.0,0.07692307692307693,,,
7,2,Lance Bass,20.0,7.0,0.09049773755656108,,,
7,2,Maurice Greene,19.0,8.0,0.08597285067873303,,,
7,2,Misty May-Treanor,21.0,4.0,0.09502262443438914,,,
7,2,Rocco DiSpirito,16.0,10.0,0.07239819004524888,,,
7,2,Susan Lucci,21.0,4.0,0.09502262443438914,,,
7,2,Ted McGinley,0.0,12.0,0.0,,,
7,2,Toni Braxton,23.0,3.0,0.10407239819004525,,,
7,2,Warren Sapp,24.0,1.0,0.1085972850678733,,,
7,3,Brooke Burke,28.0,1.0,0.1407035175879397,,,
7,3,Cloris Leachman,16.0,9.0,0.08040201005025126,,,
7,3,Cody Linley,21.0,6.0,0.10552763819095477,,,
7,3,Jeffrey Ross,0.0,10.0,0.0,,,
7,3,Kim Kardashian,0.0,10.0,0.0,,,
7,3,Lance Bass,22.0,4.0,0.11055276381909548,,,
7,3,Maurice Greene,24.0,3.0,0.12060301507537688,,,
7,3,Misty May-Treanor,0.0,10.0,0.0,,,
7,3,Rocco DiSpirito,20.0,8.0,0.10050251256281408,,,
7,3,Susan Lucci,21.0,6.0,0.10552763819095477,,,
7,3,Ted McGinley,0.0,10.0,0.0,,,
7,3,Toni Braxton,22.0,4.0,0.11055276381909548,,,
7,3,Warren Sapp,25.0,2.0,0.12562814070351758,,,
7,4,Brooke Burke,26.0,1.0,0.12807881773399016,,,
7,4,Cloris Leachman,22.0,5.0,0.10837438423645321,,,
7,4,Cody Linley,23.0,4.0,0.11330049261083744,,,
7,4,Jeffrey Ross,0.0,10.0,0.0,,,
7,4,Kim Kardashian,0.0,10.0,0.0,,,
7,4,Lance Bass,26.0,1.0,0.12807881773399016,,,
7,4,Maurice Greene,20.0,8.0,0.09852216748768473,,,
7,4,Misty May-Treanor,0.0,10.0,0.0,,,
7,4,Rocco DiSpirito,18.0,9.0,0.08866995073891626,,,
7,4,Susan Lucci,24.0,3.0,0.11822660098522167,,,
7,4,Ted McGinley,0.0,10.0,0.0,,,
7,4,Toni Braxton,22.0,5.0,0.10837438423645321,,,
7,4,Warren Sapp,22.0,5.0,0.10837438423645321,,,
7,5,Brooke Burke,29.0,1.0,0.14871794871794872,,,
7,5,Cloris Leachman,21.0,7.0,0.1076923076923077,,,
7,5,Cody Linley,28.0,2.0,0.14358974358974358,,,
7,5,Jeffrey Ross,0.0,9.0,0.0,,,
7,5,Kim Kardashian,0.0,9.0,0.0,,,
7,5,Lance Bass,21.0,7.0,0.1076923076923077,,,
7,5,Maurice Greene,27.0,3.0,0.13846153846153847,,,
7,5,Misty May-Treanor,0.0,9.0,0.0,,,
7,5,Rocco DiSpirito,0.0,9.0,0.0,,,
7,5,Susan Lucci,22.0,5.0,0.11282051282051282,,,
7,5,Ted McGinley,0.0,9.0,0.0,,,
7,5,Toni Braxton,22.0,5.0,0.11282051282051282,,,
7,5,Warren Sapp,25.0,4.0,0.1282051282051282,,,
7,6,Brooke Burke,26.0,2.0,0.1625,,,
7,6,Cloris Leachman,15.0,7.0,0.09375,,,
7,6,Cody Linley,23.0,4.0,0.14375,,,
7,6,Jeffrey Ross,0.0,8.0,0.0,,,
7,6,Kim Kardashian,0.0,8.0,0.0,,,
7,6,Lance Bass,27.0,1.0,0.16875,,,
7,6,Maurice Greene,21.0,6.0,0.13125,,,
7,6,Misty May-Treanor,0.0,8.0,0.0,,,
7,6,Rocco DiSpirito,0.0,8.0,0.0,,,
7,6,Susan Lucci,23.0,4.0,0.14375,,,
7,6,Ted McGinley,0.0,8.0,0.0,,,
7,6,Toni Braxton,0.0,8.0,0.0,,,
7,6,Warren Sapp,25.0,3.0,0.15625,,,
7,7,Brooke Burke,30.0,1.0,0.20408163265306123,,,
7,7,Cloris Leachman,0.0,7.0,0.0,,,
7,7,Cody Linley,22.0,5.0,0.14965986394557823,,,
7,7,Jeffrey Ross,0.0,7.0,0.0,,,
7,7,Kim Kardashian,0.0,7.0,0.0,,,
7,7,Lance Bass,25.0,2.0,0.17006802721088435,,,
7,7,Maurice Greene,25.0,2.0,0.17006802721088435,,,
7,7,Misty May-Treanor,0.0,7.0,0.0,,,
7,7,Rocco DiSpirito,0.0,7.0,0.0,,,
7,7,Susan Lucci,24.0,4.0,0.16326530612244897,,,
7,7,Ted McGinley,0.0,7.0,0.0,,,
7,7,Toni Braxton,0.0,7.0,0.0,,,
7,7,Warren Sapp,21.0,6.0,0.14285714285714285,,,
7,8,Brooke Burke,27.5,1.0,0.21568627450980393,,,
7,8,Cloris Leachman,0.0,6.0,0.0,,,
7,8,Cody Linley,24.0,4.0,0.18823529411764706,,,
7,8,Jeffrey Ross,0.0,6.0,0.0,,,
7,8,Kim Kardashian,0.0,6.0,0.0,,,
7,8,Lance Bass,25.0,3.0,0.19607843137254902,,,
7,8,Maurice Greene,24.0,4.0,0.18823529411764706,,,
7,8,Misty May-Treanor,0.0,6.0,0.0,,,
7,8,Rocco DiSpirito,0.0,6.0,0.0,,,
7,8,Susan Lucci,0.0,6.0,0.0,,,
7,8,Ted McGinley,0.0,6.0,0.0,,,
7,8,Toni Braxton,0.0,6.0,0.0,,,
7,8,Warren Sapp,27.0,2.0,0.21176470588235294,,,
7,9,Brooke Burke,24.5,2.0,0.24378109452736318,,,
7,9,Cloris Leachman,0.0,5.0,0.0,,,
7,9,Cody Linley,23.0,4.0,0.22885572139303484,,,
7,9,Jeffrey Ross,0.0,5.0,0.0,,,
7,9,Kim Kardashian,0.0,5.0,0.0,,,
7,9,Lance Bass,28.5,1.0,0.2835820895522388,,,
7,9,Maurice Greene,0.0,5.0,0.0,,,
7,9,Misty May-Treanor,0.0,5.0,0.0,,,
7,9,Rocco DiSpirito,0.0,5.0,0.0,,,
7,9,Susan Lucci,0.0,5.0,0.0,,,
7,9,Ted McGinley,0.0,5.0,0.0,,,
7,9,Toni Braxton,0.0,5.0,0.0,,,
7,9,Warren Sapp,24.5,2.0,0.24378109452736318,,,
7,10,Brooke Burke,30.0,1.0,0.35294117647058826,,,
7,10,Cloris Leachman,0.0,4.0,0.0,,,
7,10,Cody Linley,0.0,4.0,0.0,,,
7,10,Jeffrey Ross,0.0,4.0,0.0,,,
7,10,Kim Kardashian,0.0,4.0,0.0,,,
7,10,Lance Bass,27.5,2.0,0.3235294117647059,,,
7,10,Maurice Greene,0.0,4.0,0.0,,,
7,10,Misty May-Treanor,0.0,4.0,0.0,,,
7,10,Rocco DiSpirito,0.0,4.0,0.0,,,
7,10,Susan Lucci,0.0,4.0,0.0,,,
7,10,Ted McGinley,0.0,4.0,0.0,,,
7,10,Toni Braxton,0.0,4.0,0.0,,,
7,10,Warren Sapp,27.5,2.0,0.3235294117647059,,,
7,11,Brooke Burke,,,,,,
7,11,Cloris Leachman,,,,,,
7,11,Cody Linley,,,,,,
7,11,Jeffrey Ross,,,,,,
7,11,Kim Kardashian,,,,,,
7,11,Lance Bass,,,,,,
7,11,Maurice Greene,,,,,,
7,11,Misty May-Treanor,,,,,,
7,11,Rocco DiSpirito,,,,,,
7,11,Susan Lucci,,,,,,
7,11,Ted McGinley,,,,,,
7,11,Toni Braxton,,,,,,
7,11,Warren Sapp,,,,,,
8,1,Belinda Carlisle,17.0,9.0,0.06995884773662552,,,
8,1,Chuck Wicks,20.0,5.0,0.0823045267489712,,,
8,1,David Alan Grier,19.0,6.0,0.07818930041152264,,,
8,1,Denise Richards,18.0,7.0,0.07407407407407407,,,
8,1,Gilles Marini,24.0,1.0,0.09876543209876543,,,
8,1,Holly Madison,18.0,7.0,0.07407407407407407,,,
8,1,Lawrence Taylor,16.0,11.0,0.06584362139917696,,,
8,1,Lil' Kim,21.0,4.0,0.08641975308641975,,,
8,1,Melissa Rycroft,23.0,2.0,0.09465020576131687,,,
8,1,Shawn Johnson,23.0,2.0,0.09465020576131687,,,
8,1,Steve Wozniak,13.0,13.0,0.053497942386831275,,,
8,1,Steve-O,17.0,9.0,0.06995884773662552,,,
8,1,Ty Murray,14.0,12.0,0.05761316872427984,,,
8,2,Belinda Carlisle,18.0,9.0,0.06792452830188679,,,
8,2,Chuck Wicks,20.0,6.0,0.07547169811320754,,,
8,2,David Alan Grier,17.0,11.0,0.06415094339622641,,,
8,2,Denise Richards,21.0,5.0,0.07924528301886792,,,
8,2,Gilles Marini,27.0,1.0,0.1018867924528302,,,
8,2,Holly Madison,18.0,9.0,0.06792452830188679,,,
8,2,Lawrence Taylor,20.0,6.0,0.07547169811320754,,,
8,2,Lil' Kim,23.0,4.0,0.08679245283018867,,,
8,2,Melissa Rycroft,26.0,2.0,0.09811320754716982,,,
8,2,Shawn Johnson,24.0,3.0,0.09056603773584905,,,
8,2,Steve Wozniak,17.0,11.0,0.06415094339622641,,,
8,2,Steve-O,14.0,13.0,0.052830188679245285,,,
8,2,Ty Murray,20.0,6.0,0.07547169811320754,,,
8,3,Belinda Carlisle,0.0,13.0,0.0,,,
8,3,Chuck Wicks,23.0,6.0,0.09055118110236221,,,
8,3,David Alan Grier,24.0,5.0,0.09448818897637795,,,
8,3,Denise Richards,16.0,10.0,0.06299212598425197,,,
8,3,Gilles Marini,27.0,1.0,0.1062992125984252,,,
8,3,Holly Madison,17.0,9.0,0.06692913385826772,,,
8,3,Lawrence Taylor,20.0,8.0,0.07874015748031496,,,
8,3,Lil' Kim,25.0,4.0,0.0984251968503937,,,
8,3,Melissa Rycroft,27.0,1.0,0.1062992125984252,,,
8,3,Shawn Johnson,27.0,1.0,0.1062992125984252,,,
8,3,Steve Wozniak,10.0,12.0,0.03937007874015748,,,
8,3,Steve-O,15.0,11.0,0.05905511811023622,,,
8,3,Ty Murray,23.0,6.0,0.09055118110236221,,,
8,4,Belinda Carlisle,0.0,12.0,0.0,,,
8,4,Chuck Wicks,22.0,6.0,0.09090909090909091,,,
8,4,David Alan Grier,22.0,6.0,0.09090909090909091,,,
8,4,Denise Richards,0.0,12.0,0.0,,,
8,4,Gilles Marini,30.0,1.0,0.12396694214876033,,,
8,4,Holly Madison,16.0,9.0,0.06611570247933884,,,
8,4,Lawrence Taylor,19.0,8.0,0.07851239669421488,,,
8,4,Lil' Kim,27.0,3.0,0.1115702479338843,,,
8,4,Melissa Rycroft,29.0,2.0,0.11983471074380166,,,
8,4,Shawn Johnson,25.0,4.0,0.10330578512396695,,,
8,4,Steve Wozniak,12.0,11.0,0.049586776859504134,,,
8,4,Steve-O,15.0,10.0,0.06198347107438017,,,
8,4,Ty Murray,25.0,4.0,0.10330578512396695,,,
8,5,Belinda Carlisle,0.0,10.0,0.0,,,
8,5,Chuck Wicks,23.0,5.0,0.10952380952380952,,,
8,5,David Alan Grier,22.0,6.0,0.10476190476190476,,,
8,5,Denise Richards,0.0,10.0,0.0,,,
8,5,Gilles Marini,29.0,1.0,0.1380952380952381,,,
8,5,Holly Madison,0.0,10.0,0.0,,,
8,5,Lawrence Taylor,20.0,8.0,0.09523809523809523,,,
8,5,Lil' Kim,26.0,2.0,0.12380952380952381,,,
8,5,Melissa Rycroft,25.0,4.0,0.11904761904761904,,,
8,5,Shawn Johnson,26.0,2.0,0.12380952380952381,,,
8,5,Steve Wozniak,0.0,10.0,0.0,,,
8,5,Steve-O,18.0,9.0,0.08571428571428572,,,
8,5,Ty Murray,21.0,7.0,0.1,,,
8,6,Belinda Carlisle,0.0,9.0,0.0,,,
8,6,Chuck Wicks,23.0,5.0,0.12365591397849462,,,
8,6,David Alan Grier,0.0,9.0,0.0,,,
8,6,Denise Richards,0.0,9.0,0.0,,,
8,6,Gilles Marini,26.0,3.0,0.13978494623655913,,,
8,6,Holly Madison,0.0,9.0,0.0,,,
8,6,Lawrence Taylor,22.0,6.0,0.11827956989247312,,,
8,6,Lil' Kim,28.0,1.0,0.15053763440860216,,,
8,6,Melissa Rycroft,27.0,2.0,0.14516129032258066,,,
8,6,Shawn Johnson,26.0,3.0,0.13978494623655913,,,
8,6,Steve Wozniak,0.0,9.0,0.0,,,
8,6,Steve-O,16.0,8.0,0.08602150537634409,,,
8,6,Ty Murray,18.0,7.0,0.0967741935483871,,,
8,7,Belinda Carlisle,0.0,8.0,0.0,,,
8,7,Chuck Wicks,27.0,3.0,0.14835164835164835,,,
8,7,David Alan Grier,0.0,8.0,0.0,,,
8,7,Denise Richards,0.0,8.0,0.0,,,
8,7,Gilles Marini,27.0,3.0,0.14835164835164835,,,
8,7,Holly Madison,0.0,8.0,0.0,,,
8,7,Lawrence Taylor,21.0,7.0,0.11538461538461539,,,
8,7,Lil' Kim,26.0,5.0,0.14285714285714285,,,
8,7,Melissa Rycroft,29.0,1.0,0.15934065934065933,,,
8,7,Shawn Johnson,28.0,2.0,0.15384615384615385,,,
8,7,Steve Wozniak,0.0,8.0,0.0,,,
8,7,Steve-O,0.0,8.0,0.0,,,
8,7,Ty Murray,24.0,6.0,0.13186813186813187,,,
8,8,Belinda Carlisle,0.0,7.0,0.0,,,
8,8,Chuck Wicks,25.5,5.0,0.16346153846153846,,,
8,8,David Alan Grier,0.0,7.0,0.0,,,
8,8,Denise Richards,0.0,7.0,0.0,,,
8,8,Gilles Marini,27.5,2.0,0.1762820512820513,,,
8,8,Holly Madison,0.0,7.0,0.0,,,
8,8,Lawrence Taylor,0.0,7.0,0.0,,,
8,8,Lil' Kim,28.0,1.0,0.1794871794871795,,,
8,8,Melissa Rycroft,23.0,6.0,0.14743589743589744,,,
8,8,Shawn Johnson,26.0,3.0,0.16666666666666666,,,
8,8,Steve Wozniak,0.0,7.0,0.0,,,
8,8,Steve-O,0.0,7.0,0.0,,,
8,8,Ty Murray,26.0,3.0,0.16666666666666666,,,
8,9,Belinda Carlisle,0.0,6.0,0.0,,,
8,9,Chuck Wicks,0.0,6.0,0.0,,,
8,9,David Alan Grier,0.0,6.0,0.0,,,
8,9,Denise Richards,0.0,6.0,0.0,,,
8,9,Gilles Marini,28.0,2.0,0.20973782771535582,,,
8,9,Holly Madison,0.0,6.0,0.0,,,
8,9,Lawrence Taylor,0.0,6.0,0.0,,,
8,9,Lil' Kim,26.0,4.0,0.1947565543071161,,,
8,9,Melissa Rycroft,28.5,1.0,0.21348314606741572,,,
8,9,Shawn Johnson,28.0,2.0,0.20973782771535582,,,
8,9,Steve Wozniak,0.0,6.0,0.0,,,
8,9,Steve-O,0.0,6.0,0.0,,,
8,9,Ty Murray,23.0,5.0,0.17228464419475656,,,
8,10,Belinda Carlisle,0.0,5.0,0.0,,,
8,10,Chuck Wicks,0.0,5.0,0.0,,,
8,10,David Alan Grier,0.0,5.0,0.0,,,
8,10,Denise Richards,0.0,5.0,0.0,,,
8,10,Gilles Marini,30.0,1.0,0.273972602739726,,,
8,10,Holly Madison,0.0,5.0,0.0,,,
8,10,Lawrence Taylor,0.0,5.0,0.0,,,
8,10,Lil' Kim,0.0,5.0,0.0,,,
8,10,Melissa Rycroft,27.5,3.0,0.2511415525114155,,,
8,10,Shawn Johnson,28.0,2.0,0.2557077625570776,,,
8,10,Steve Wozniak,0.0,5.0,0.0,,,
8,10,Steve-O,0.0,5.0,0.0,,,
