celebrity_name,total_score,is_eliminated,vote_mean,vote_std,vote_ci_lower,vote_ci_upper,certainty,season,week
Albert Reed,21.0,False,0.0809915493171298,0.0005682262820918387,0.0800057122712164,0.08210534788142616,0.9929841287531506,5,1
Cameron Mathison,21.0,False,0.08105867795575769,0.00046070525706533294,0.08018592429153279,0.08189868166908103,0.994316398087361,5,1
Floyd Mayweather Jr. ,18.0,False,0.07045825063096102,0.00035309793876371284,0.0697426958398549,0.0711551102811699,0.9949885508708819,5,1
Helio Castroneves,25.0,False,0.09770921381389176,0.0005673853270758642,0.09666019215165557,0.09879383741012313,0.9941931236069859,5,1
Jane Seymour,24.0,False,0.09317269228106685,0.0005813531589991125,0.09208228573085385,0.09434636734334374,0.9937604769727445,5,1
Jennie Garth,21.0,False,0.08102108046971031,0.0005000175433315073,0.07994927126103504,0.0818901475657771,0.993828550046078,5,1
Josie Maran,16.0,True,0.06414562686349902,0.0003845998380224227,0.06358681077395496,0.06489783356995112,0.9940042703325537,5,1
Marie Osmond,21.0,False,0.08111323802535049,0.0005076232648944384,0.08015496508448837,0.0821908046142691,0.9937417950848444,5,1
Mark Cuban,21.0,False,0.08105820677598176,0.0005447926012631885,0.07998751115378852,0.08190541025821031,0.9932789951451947,5,1
Mel B,24.0,False,0.09321148854857614,0.0005739501132088758,0.09212036589314396,0.09432702444651068,0.9938424960040224,5,1
Sabrina Bryan,26.0,False,0.1022803858741716,0.0006267624066190557,0.10116215457825085,0.10351363733198227,0.993872115349759,5,1
Wayne Newton,19.0,False,0.07377958944390353,0.0005125119240571409,0.07283907821090463,0.07468193840259524,0.993053472811111,5,1
Albert Reed,21.0,True,0.08739001718181891,0.0005587139811504432,0.08645223231361446,0.08858828859058772,0.9936066612735868,5,2
Cameron Mathison,21.0,False,0.08724101149263282,0.0005773833812666082,0.08605884168146243,0.08831116682721532,0.9933817436158983,5,2
Floyd Mayweather Jr. ,21.0,False,0.08729042905683715,0.0005809302474990051,0.08608929837650517,0.08830141490307394,0.9933448574628869,5,2
Helio Castroneves,27.0,False,0.11520878172797965,0.0008779151522105607,0.11356878330080819,0.11675547180874128,0.9923797896389234,5,2
Jane Seymour,21.0,False,0.08733136689827753,0.0005730046542102693,0.08628594262067578,0.08856086429765306,0.9934387302688426,5,2
Jennie Garth,21.0,False,0.08726404939346585,0.000633935694158361,0.08601458157025312,0.08853697823845252,0.9927354311590562,5,2
Marie Osmond,24.0,False,0.10035042769095005,0.000666406479765472,0.09904106595630886,0.10147277399966813,0.9933592063820813,5,2
Mark Cuban,18.0,False,0.07602709114970645,0.0005858086695621991,0.07486681807641592,0.07717849238865222,0.9922947378269587,5,2
Mel B,23.0,False,0.0956650022198196,0.0006181541008214485,0.09461352074952491,0.09691130275348372,0.9935383464540036,5,2
Sabrina Bryan,26.0,False,0.11002925416181177,0.0007327384546896926,0.108797556193648,0.11134152905537445,0.9933405123912582,5,2
Wayne Newton,15.0,False,0.06620256902670028,0.0004729784491828813,0.06515115024185338,0.06705498889700359,0.9928555876888686,5,2
Cameron Mathison,23.0,False,0.09544718484914451,0.0005608081973377584,0.09442927294223757,0.0965033107054367,0.9941244134311125,5,3
Floyd Mayweather Jr. ,21.0,False,0.0879288407445133,0.0005481231282796588,0.08691196477605044,0.08896176587352694,0.9937662873337283,5,3
Helio Castroneves,24.0,False,0.09964339695350459,0.0006097885309116394,0.09853051715930872,0.10072447081789405,0.9938802916243795,5,3
Jane Seymour,27.0,False,0.11294711856202179,0.0006716544355239067,0.11172222869757088,0.1143099975909151,0.9940533725510219,5,3
Jennie Garth,26.0,False,0.10827283673645402,0.0006689473816299658,0.10718249800406732,0.10957950999299994,0.9938216509163952,5,3
Marie Osmond,26.0,False,0.10820979163716236,0.0006683797348003574,0.1068995290971313,0.10954736671403939,0.9938232970908816,5,3
Mark Cuban,20.0,False,0.08423729166603529,0.0005498746518871378,0.08326967773188014,0.08529532602914258,0.9934723132592255,5,3
Mel B,27.0,False,0.11284836366466593,0.000674810573790009,0.11170519993760862,0.11413345586340873,0.9940202006313956,5,3
Sabrina Bryan,27.0,False,0.11293957960237515,0.0007732877142779588,0.11137381147338414,0.1143885421432412,0.9931530848883937,5,3
Wayne Newton,18.0,True,0.07752559558412314,0.0005127754509303867,0.07662606394983393,0.07861050176116671,0.9933857270354799,5,3
Cameron Mathison,27.0,False,0.11505588781444505,0.0005364645186589948,0.11405490324706523,0.11610907266915568,0.9953373570979334,5,4
Floyd Mayweather Jr. ,23.0,True,0.0985943819136604,0.0004089307309975559,0.09779525004228677,0.09935434451115172,0.9958523931783896,5,4
Helio Castroneves,27.0,False,0.1150360913239138,0.0004952255689073124,0.11410603541561942,0.11596883992886618,0.9956950417629118,5,4
Jane Seymour,26.0,False,0.11070671930135177,0.0003940515490605517,0.10995257799407625,0.11147603517918254,0.9964405814611134,5,4
Jennie Garth,27.0,False,0.11510644388321617,0.00037399237793149444,0.11438093786117573,0.11581054644693929,0.9967508997297237,5,4
Marie Osmond,26.0,False,0.11072515497834667,0.0004047944075556707,0.11006922433989692,0.11163319570896747,0.9963441513571615,5,4
Mark Cuban,22.0,False,0.09493702230746243,0.0003914741801976549,0.0941410216106975,0.0956531417517258,0.9958764855829391,5,4
Mel B,26.0,False,0.1107308896013457,0.0004998085256157108,0.10984572280703264,0.11165140717792764,0.9954862773394567,5,4
Sabrina Bryan,30.0,False,0.12910740887625782,0.00047618379927588916,0.12820479964420942,0.12997107265233082,0.9963117236770488,5,4
Cameron Mathison,26.0,False,0.12997369331624994,0.000666574057624283,0.12863446708999507,0.13119241006669635,0.9948714694441868,5,5
Helio Castroneves,23.0,False,0.11516805677184799,0.0005732461518515528,0.11419073795103454,0.11632143074194186,0.9950225247527865,5,5
Jane Seymour,26.0,False,0.12999104405818454,0.0006356085086831921,0.1286536860364374,0.1312306550939971,0.9951103669234421,5,5
Jennie Garth,25.0,False,0.12489505707144835,0.0006911563465305055,0.12373633196375078,0.12627095683746598,0.9944661032811322,5,5
Marie Osmond,21.0,False,0.1064726679617784,0.0006487519776915717,0.10530997435427938,0.10772356121410223,0.9939068684000248,5,5
Mark Cuban,21.0,True,0.10627414857861416,0.0005437136438038443,0.1051944943886141,0.10723440879082334,0.9948838579176982,5,5
Mel B,29.0,False,0.14649035005591876,0.0007888653528485017,0.14504707913281517,0.14817477674664753,0.9946148988479625,5,5
Sabrina Bryan,28.0,False,0.14073498218595795,0.000762812271138301,0.13923906459695792,0.14214002230065315,0.9945797963001809,5,5
Cameron Mathison,25.0,False,0.13822738221967568,0.0006226440475213374,0.13717588059554012,0.1395703823228691,0.9954955086501471,5,6
Helio Castroneves,28.0,False,0.15534775036927392,0.0007377917150813656,0.15397683532943515,0.1565784576754432,0.9952507087271777,5,6
Jane Seymour,22.0,False,0.12313631270155283,0.000555767909026225,0.12207099397766567,0.12414331199162226,0.9954865636558954,5,6
Jennie Garth,27.0,False,0.14928129545641805,0.0006655153003971567,0.1480825276159267,0.15051455508907827,0.9955418708126669,5,6
Marie Osmond,23.0,False,0.1279028331298632,0.000610863163582485,0.12682989704489997,0.12918854223809137,0.9952240060002248,5,6
Mel B,30.0,False,0.1679355606529792,0.0007445157388418619,0.16641752032828128,0.16955378345061378,0.995566658211358,5,6
Sabrina Bryan,25.0,True,0.13816886547023705,0.0005849897002616485,0.1372616326639517,0.13935523127595412,0.995766125036413,5,6
Cameron Mathison,25.5,False,0.16346079005950448,0.0001872399164344766,0.16311694250942596,0.16381574848471736,0.9988545270314286,5,7
Helio Castroneves,26.0,False,0.16664767878548453,0.0001933675293947535,0.16622285572567294,0.16703644405783263,0.9988396626295427,5,7
Jane Seymour,25.0,True,0.16031319308144623,0.00017997113172021182,0.15999852291852418,0.1606309339433998,0.9988773779109448,5,7
Jennie Garth,26.5,False,0.16983352798497398,0.00020188731385678205,0.16951216673092628,0.17023896237502956,0.9988112634987206,5,7
Marie Osmond,26.0,False,0.16657940795605608,0.0001782067876286389,0.1662509127375394,0.16691730114720554,0.998930199177586,5,7
Mel B,27.0,False,0.17316540213253467,0.00019726691908305985,0.17278076058978933,0.17352710323611603,0.9988608179425352,5,7
Cameron Mathison,25.5,True,0.19371465169085364,0.0005477965141039427,0.1927149037462731,0.19470700741859198,0.9971721472313918,5,8
Helio Castroneves,28.5,False,0.21700067503368894,0.0005924187961111088,0.2157950981893401,0.21799656618953808,0.9972699679573848,5,8
Jennie Garth,25.0,False,0.18999941631343703,0.00046341947014178614,0.18915663938756466,0.19095464938168302,0.9975609426642801,5,8
Marie Osmond,24.5,False,0.1864015480963235,0.000519725788218442,0.18529452521121062,0.18731497414900783,0.9972117946791415,5,8
Mel B,28.0,False,0.2128837088656968,0.0005934202156392128,0.21179831453428744,0.21393424974840886,0.9972124676951509,5,8
Helio Castroneves,30.0,False,0.256360605209765,0.00032379169859743075,0.2557472449805483,0.25685485939599995,0.998736967802317,5,9
Jennie Garth,29.0,True,0.2478256278097476,0.00026662795029654975,0.24736555177261002,0.24833670949018116,0.9989241308388767,5,9
Marie Osmond,28.0,False,0.23948717482110282,0.000302512502828208,0.23892469786459306,0.24010711353149397,0.998736832137027,5,9
Mel B,30.0,False,0.2563265921593848,0.0002818397769887592,0.2558238298567202,0.2568239433258292,0.9989004661021924,5,9
Helio Castroneves,27.999900000000004,False,0.35215281513953434,0.0012208827054956766,0.3498503631390691,0.3542443782074672,0.9965330883269755,5,10
Marie Osmond,23.0,False,0.2914677166490249,0.0012134767540669768,0.2894486187391442,0.2939525295446786,0.9958366684035604,5,10
Mel B,28.3332,False,0.3563794682114408,0.0012896032656803283,0.3538633286077974,0.3587141284108458,0.9963813760872576,5,10
Adam Carolla,15.0,False,0.06321184218621494,0.0005712255396228134,0.06210711580339304,0.06443951672727566,0.9909633144697785,6,1
Cristian de la Fuente,21.0,False,0.08508173207588783,0.0007451234305217053,0.08394093669447712,0.08657013132440639,0.9912422630294233,6,1
Jason Taylor,22.0,False,0.08927591793873725,0.0007431973792636605,0.08786535081636178,0.09049817526487505,0.9916752759711341,6,1
Kristi Yamaguchi,27.0,False,0.11450499271089207,0.0009196543919309127,0.11287667503708561,0.11626188512422017,0.9919684341253756,6,1
Mario,24.0,False,0.0985053889389175,0.0007843771489036484,0.09724199483508845,0.10017458203545221,0.9920372158584132,6,1
Marissa Jaret Winokur,18.0,False,0.07335189122666458,0.0006604583031798292,0.07215114143014131,0.0746017509828613,0.9909960289757364,6,1
Marlee Matlin,22.0,False,0.0892822318212855,0.0007596053400554656,0.08783226035851828,0.09097261829803172,0.9914920883521824,6,1
Monica Seles,15.0,False,0.06316124745955654,0.0006073673913559477,0.06210357856990968,0.06440459101730855,0.9903838601074993,6,1
Penn Jillette,16.0,False,0.06646217907296394,0.0006118720966776512,0.06514520461783552,0.06749231994322968,0.9907936798761003,6,1
Priscilla Presley,24.0,False,0.09858157982880192,0.0008866475900555059,0.09719815612975083,0.1003283620218682,0.9910059506898219,6,1
Shannon Elizabeth,21.0,False,0.08519987185634291,0.0006638484511595834,0.08393889588337768,0.0864940734876992,0.9922083397932933,6,1
Steve Guttenberg,18.0,False,0.07338112488373506,0.0006084172523068423,0.07214639851381521,0.07449792778886709,0.9917088045015552,6,1
Adam Carolla,19.0,False,0.07305386185070044,0.000585181628764789,0.07183902243403142,0.07414302559251852,0.9919897235554677,6,2
Cristian de la Fuente,20.0,False,0.07671858236961024,0.0007017658160871537,0.07537483995615289,0.07829514298993018,0.990852727013304,6,2
Jason Taylor,27.0,False,0.10630948878235212,0.0010117097294266315,0.10443257239704931,0.10848067053834208,0.9904833543927776,6,2
Kristi Yamaguchi,27.0,False,0.10629846586583086,0.0009483923286393347,0.1043752789886469,0.1078842243812109,0.9910780243071768,6,2
Mario,26.0,False,0.10160475552361035,0.0009304105526208417,0.10001352115380875,0.10341117929166027,0.9908428444335498,6,2
Marissa Jaret Winokur,21.0,False,0.0802566489536696,0.0007232574672681483,0.07899897412395424,0.08171767380307841,0.9909881925460697,6,2
Marlee Matlin,24.0,False,0.09230493133072777,0.0007562859822585558,0.09104015219388087,0.09378956495358198,0.9918066567911872,6,2
Monica Seles,15.0,True,0.06062795391396197,0.0005293600389554467,0.05976147136901306,0.06165646179252641,0.9912687134435268,6,2
Penn Jillette,17.0,True,0.06660977137717025,0.0006462442856856127,0.06528274755012167,0.06758952471533637,0.990298055790849,6,2
Priscilla Presley,21.0,False,0.08020394469832452,0.000731410180755261,0.07902008644206175,0.08152690901328037,0.9908806208534212,6,2
Shannon Elizabeth,24.0,False,0.09231118107055097,0.0008874460555470702,0.0904391542079444,0.09389759580426842,0.9903863644116002,6,2
Steve Guttenberg,16.0,False,0.06370041426349096,0.000544816872183739,0.06267724439546618,0.06485369407236338,0.9914472004855391,6,2
Adam Carolla,21.0,False,0.09185887021174567,0.0005084191746841567,0.09095132520542153,0.09301096396698584,0.9944652141539277,6,3
Cristian de la Fuente,25.0,False,0.10951343261580637,0.0005887281655552107,0.10854583469225153,0.11051519697139411,0.9946241465408122,6,3
Jason Taylor,23.0,False,0.10039424220138901,0.0005455631465248209,0.09944755343550228,0.1013702353409726,0.9945657924741298,6,3
Kristi Yamaguchi,27.0,False,0.11943637691349089,0.0005748421188415375,0.11837710547821445,0.12052085410882941,0.9951870432300713,6,3
Mario,21.0,False,0.09182500362566164,0.0005800474591974898,0.0907582097587996,0.09290046273856131,0.9936831207591111,6,3
Marissa Jaret Winokur,19.0,False,0.08416287868186398,0.0004753055926798244,0.08334104385427904,0.08517506772262713,0.9943525506716984,6,3
Marlee Matlin,21.0,False,0.09189158438610823,0.000493670833184302,0.09079947612934602,0.09276923450968934,0.9946276817786708,6,3
Priscilla Presley,26.0,False,0.11443959609114396,0.0005784576726303564,0.11315190383772221,0.11539506631902914,0.9949453013433422,6,3
Shannon Elizabeth,24.0,False,0.10472148597234891,0.0004899367339589821,0.10371488628046067,0.10563048851603718,0.9953215261470951,6,3
Steve Guttenberg,21.0,True,0.09175652930044129,0.0003929087758064917,0.09095646577660794,0.09248592851889795,0.9957179202526288,6,3
Adam Carolla,19.0,True,0.08676021456203585,0.0005865816223890887,0.08558416600618039,0.08784471991683022,0.9932390482740258,6,4
Cristian de la Fuente,26.0,False,0.11480378566141874,0.000703961839665861,0.11355820541131686,0.11620392361240371,0.9938681304313257,6,4
Jason Taylor,29.0,False,0.12931690981264465,0.0006808604605340115,0.127957744474476,0.13039807313864918,0.9947349464078561,6,4
Kristi Yamaguchi,29.0,False,0.129351879429997,0.0008164204576580285,0.1279462644873861,0.13100626724060996,0.9936883757603239,6,4
Mario,24.0,False,0.10590559524778531,0.0006383606913969908,0.10485360365534835,0.1069824879667009,0.9939723610456707,6,4
Marissa Jaret Winokur,24.0,False,0.1059420101553289,0.0006678834279239932,0.10448265001985875,0.1072450629551135,0.993695764060501,6,4
Marlee Matlin,24.0,False,0.105864000735475,0.000640646843711781,0.1047715419691021,0.10714520310965474,0.9939483975736702,6,4
Priscilla Presley,22.0,False,0.09779521879196242,0.0006078363645640785,0.0967119310353445,0.0987890125895986,0.9937846003917931,6,4
Shannon Elizabeth,28.0,False,0.12426038560335212,0.0006678323078989277,0.1228355976769637,0.1257294948961143,0.9946255413207014,6,4
Cristian de la Fuente,23.0,False,0.11679282371234258,0.0005677294286691479,0.11582527271873522,0.11804961253575741,0.995139004173172,6,5
Jason Taylor,27.0,False,0.13751594718174,0.0006676093826359379,0.13642255360267921,0.1389917129669311,0.9951452220901069,6,5
Kristi Yamaguchi,29.0,False,0.14924639598102427,0.0007298918825065038,0.14782243426167266,0.15078730019649594,0.9951094840333745,6,5
Mario,27.0,False,0.13769115345178018,0.0005815336790040282,0.13675316537396065,0.1388488083296822,0.9957765356420833,6,5
Marissa Jaret Winokur,24.0,False,0.12179466057415744,0.0005787641920205901,0.1206228046696497,0.12297885911036123,0.9952480331297594,6,5
Marlee Matlin,22.0,False,0.11218250451851378,0.0006100554669982304,0.11089518713884977,0.11332571863297487,0.9945619375354777,6,5
Priscilla Presley,21.0,True,0.10774180673260828,0.000531086481392084,0.10670398139932967,0.10879144166706672,0.9950707483241846,6,5
Shannon Elizabeth,23.0,False,0.11703470784783337,0.0006407697394276128,0.11576853662127362,0.11838563580975357,0.9945249597216859,6,5
Cristian de la Fuente,27.0,False,0.14925001971754898,0.0006729801779264204,0.14806302558986636,0.1504876213593978,0.9954909206765934,6,6
Jason Taylor,24.0,False,0.13292785940562998,0.0006176321004361508,0.1318857929464188,0.13416031491685523,0.9953536293806444,6,6
Kristi Yamaguchi,30.0,False,0.1676887658386316,0.0007492229850958244,0.1663567798528591,0.16898493495390732,0.9955320621429297,6,6
Mario,28.0,False,0.15522336754639743,0.0008049414836167085,0.1536417944386246,0.1565348375375396,0.9948143021483147,6,6
Marissa Jaret Winokur,26.0,False,0.1436841389040439,0.0007134445322271802,0.1424366610189895,0.1453484149782679,0.9950346326486068,6,6
Marlee Matlin,21.0,True,0.11820030881017461,0.0006213129700901218,0.11718049040223842,0.11945526992365231,0.9947435588253164,6,6
Shannon Elizabeth,24.0,False,0.13302553977757353,0.0006391577172780496,0.1318542380994867,0.13426710320349466,0.9951952255307759,6,6
